Product Title,Price,Area,Price per m²,Bedrooms,Toilets,Location
"Chính chủ cần bán gấp căn hộ 123m2 chung cư Packexim 1, Phú Thượng, Tây Hồ. Liên hệ: 0986 520 ***",Giá thỏa thuận,123 m²,,3.0,2.0,"Phú Thượng, Tây Hồ"
"Chỉ 12.5 tỷ căn 3 phòng ngủ/ 111m2 tại D'. Le Roi Soleil - 59 Xuân Diệu, Tây Hồ","12,5 tỷ",111 m²,"112,61 tr/m²",3.0,3.0,"Quảng An, Tây Hồ"
Em bán căn 03PN 109m2 full đồ toà D và M giá tốt tại 6th Element LH 0923 363 ***/Zalo,12 tỷ,109 m²,"110,09 tr/m²",3.0,2.0,"Xuân La, Tây Hồ"
"Giao bán căn hộ 6th Element, tầng 22, 3PN2VS (117m2) view hồ Starlake check Hồ Tây. LH 0961 925;122",11 tỷ,117 m²,"94,02 tr/m²",3.0,2.0,"Xuân La, Tây Hồ"
"Bán căn hộ studio, 30m2 tại Masteri Lakeside, 2,2 tỷ, Trâu Quỳ, Gia Lâm, Hà Nội","2,2 tỷ",30 m²,"73,33 tr/m²",1.0,1.0,"Gia Lâm, Hà Nội"
"Cần bán gấp căn hộ 130m2 chung cư Packexim 1, Phú Thượng, Tây Hồ. Liên hệ: 0986 520 ***",Giá thỏa thuận,130 m²,,3.0,2.0,"Phú Thượng, Tây Hồ"
"Bán CH 3PN + hàng hiếm, tầng cao view Hồ Tây độc nhất, vị trí trung tâm Quận Tây Hồ. Giá chỉ 28 tỷ",28 tỷ,145 m²,"193,1 tr/m²",4.0,3.0,"Phú Thượng, Tây Hồ"
"Chính chủ cần tiền bán gấp căn góc 160m2 bc đông nam Sunshine Golden River. Giá thu về 13,5 tỷ.","13,5 tỷ",160 m²,"84,38 tr/m²",3.0,2.0,"Phú Thượng, Tây Hồ"
"Bán chung cư mini tại Phú Thượng, 42m2 2 ngủ, thang máy, ngõ thông giá 1,42 tỷ có tl","1,42 tỷ",42 m²,"33,81 tr/m²",2.0,1.0,"Phú Thượng, Tây Hồ"
"Bán căn hộ 4PN Võ Chí Công, Xuân La, Tây Hồ, Hà Nội, 9,2 tỷ, 146m2 chỉ với giá tốt","9,2 tỷ",146 m²,"63,01 tr/m²",4.0,2.0,"Xuân La, Tây Hồ"
"Bán căn chung cư 99,47m2 (tổng 110m2) 3N, 2WC, 100m2 Xuân La, Tây Hồ. LH 0985 299 ***","6,1 tỷ","99,47 m²","61,32 tr/m²",3.0,2.0,"Xuân La, Tây Hồ"
"Sunshine Golden River Ciputra Tây Hồ - Căn hộ vip đẹp ban công rộng thoáng, vị trí đẳng cấp","17,2 tỷ",161 m²,"106,83 tr/m²",3.0,2.0,"Phú Thượng, Tây Hồ"
Chính chủ gửi em bán căn hộ Penthouse 180m2 tòa G3 Ciputra Hà Nội,10 tỷ,180 m²,"55,56 tr/m²",3.0,3.0,"Phú Thượng, Tây Hồ"
"Bán nhanh căn góc chỉ 6,8 tỷ tòa PentStudio 699 Lạc Long Quân, 74m2, duplex 2 tầng, view Hồ Tây đẹp","6,8 tỷ",74 m²,"91,89 tr/m²",1.0,2.0,"Phú Thượng, Tây Hồ"
"Cần bán căn 3PN / 135.7m2 view 2 mặt thoáng tại D. Le Roi Soleil chỉ từ 15.5 tỷ, sổ đỏ trao tay","15,5 tỷ","135,7 m²","114,22 tr/m²",3.0,2.0,"Quảng An, Tây Hồ"
"Bán chung cư 168m2 UDIC WESTLAKE tầng 15 đông nam view Võ Chí Công, Hồ Tây. Full nội thất gỗ óc chó",Giá thỏa thuận,168 m²,,3.0,2.0,"Phú Thượng, Tây Hồ"
"Bán CHCC tòa CT14A2, mặt đường Võ Chí Công, gần lottemall Tây Hồ,50m2 đủ đồ, LH 0962 378 ***","3,6 tỷ",50 m²,72 tr/m²,2.0,1.0,"Phú Thượng, Tây Hồ"
"Bán CC D'. El Dorado căn góc sở hữu lâu dài view hồ 6,9tỷ, sẵn khách thuê 19tr/tháng, full nội thất","6,9 tỷ",76 m²,"90,79 tr/m²",2.0,,"Phú Thượng, Tây Hồ"
"Bán CC cao cấp Golden River vườn trên cao, view Hồ Tây, 141,5m2 đến 161,8m2, giá rẻ nhất thị trường",13 tỷ,"159,8 m²","81,35 tr/m²",3.0,2.0,"Phú Thượng, Tây Hồ"
"Bán gấp căn 08 đẹp nhất tòa CC cao cấp Golden River, view Hồ Tây, 159,8m2, giá: 12,8 tỷ",13 tỷ,"159,8 m²","81,35 tr/m²",3.0,2.0,"Phú Thượng, Tây Hồ"
"Bán căn hộ duplex Starlake hàng độc, 231,4 m2, 4PN, 3WC, nội thất cao cấp, tầng cao, view thành phố",Giá thỏa thuận,"231,4 m²",,4.0,3.0,"Xuân La, Tây Hồ"
"Chỉ 600 triệu nhận ngay căn hộ 3 tỷ tại trung tâm kinh tế Đà Nẵng, lợi tức đến 30 - 70% trong 2 năm",Giá thỏa thuận,"63,3 m²",,2.0,2.0,"Thanh Khê, Đà Nẵng"
Bán căn hộ cao cấp soho Heritage Westlake - Tây Hồ - Studio - 45m2 - giá hơn 4 tỷ,"4,6 tỷ",45 m²,"102,22 tr/m²",1.0,1.0,"Phú Thượng, Tây Hồ"
Hàng hiếm - bán căn góc 160m2 tầng cao view trọn hồ Tây. Nội thất cơ bản. Sẵn sổ lâu dài,Giá thỏa thuận,160 m²,,5.0,4.0,"Xuân La, Tây Hồ"
"Chính chủ bán căn hộ CCMN 2PN full nội thất đường Xuân La - Võ Chí Công. DT 50m2, giá 1tỷ98","1,98 tỷ",50 m²,"39,6 tr/m²",2.0,1.0,"Xuân La, Tây Hồ"
Bán Duplex Udic Westlake - DT 250m2 sổ đỏ - nhà mới nguyên bản CĐT - giá bán cực tốt. LH 0971 681 ***,"13,75 tỷ",250 m²,55 tr/m²,4.0,3.0,"Phú Thượng, Tây Hồ"
"Bán Căn hộ chung cư Masteri Lakeside view hồ điều hoà 28,2ha, DK 2tỷ, 30m2,Trâu Quỳ,Gia Lâm, Hà Nội",Giá thỏa thuận,30 m²,,,,"Gia Lâm, Hà Nội"
Chính chủ bán căn Ngoại Giao View Hồ Tây cực đẹp tại DA Skyline Cạnh Heritage với giá không tưởng,Giá thỏa thuận,"83,5 m²",,2.0,2.0,"Phú Thượng, Tây Hồ"
Bán căn hộ Duplex thông tầng 76m2 view Sông Cầu / Full đồ/ Đã có sổ/ Giá: 6.1 Tỷ/ LH: 0986 558 ***,"6,1 tỷ",76 m²,"80,26 tr/m²",1.0,2.0,"Phú Thượng, Tây Hồ"
Chủ nhà bán căn Ngoại Giao view Hồ Tây cực đẹp tại DA Skyline Tây Hồ Cạnh Heritage với giá siêu tốt,Giá thỏa thuận,"83,5 m²",,2.0,2.0,"Phú Thượng, Tây Hồ"
Căn hộ đẹp 182m2 tòa P Ciputra cần bán. LH 0972 362 ***,"15,5 tỷ",182 m²,"85,16 tr/m²",4.0,3.0,"Phú Thượng, Tây Hồ"
"Bán CC CT14A1 khu ĐT Nam Thăng Long, Võ Chí Công, Tây Hồ 75/85 m2, view Hồ Tây 2 ngủ 2 wc 4,25 tỷ","4,25 tỷ",85 m²,50 tr/m²,2.0,2.0,"Phú Thượng, Tây Hồ"
"Chính chủ cần bán gấp căn hộ tòa 5A. Số 28 Xuân La, Tây Hồ. DT 110m2 TK 3PN 2VS giá bán 5.6 tỷ","5,6 tỷ",110 m²,"50,91 tr/m²",3.0,2.0,"Xuân La, Tây Hồ"
BÁN CĂN GÓC D' EL. DORADO 1 - TÂY HỒ - 69M2 - 2PN - LÂU DÀI - GIÁ 7 TỶ - (BÁN CẢ 2 CĂN CẠNH NHAU),7 tỷ,70 m²,100 tr/m²,2.0,2.0,"Xuân La, Tây Hồ"
"Chính chủ bán căn hộ chung cư Packexim 1, Tây Hồ, 123m2, 3PN, nhà đẹp, 6.1 tỷ. LH 0981 545 ***","6,1 tỷ",123 m²,"49,59 tr/m²",3.0,2.0,"Phú Thượng, Tây Hồ"
BÁN CĂN HỘ SÂN VƯỜN 160M2 - 3PN - BAN CÔNG 33M2 - SUNSHINE GOLDEN RIVER - CIPUTRA - GIÁ HƠN 14 TỶ,"14,5 tỷ",160 m²,"90,62 tr/m²",3.0,2.0,"Phú Thượng, Tây Hồ"
"Cần bán căn hộ 72m2 thiết kế 2PN 2VS view Hồ Tây giá 5,7 tỷ tại chung cư CT36 Xuân La LH 0364 224 ***","5,7 tỷ",72 m²,"79,17 tr/m²",2.0,2.0,"Xuân La, Tây Hồ"
BÁN CĂN HỘ TẠI PENTSTUDIO - TÂY HỒ - 2PN - 91M2 - GIÁ HƠN 8 TỶ - SỔ ĐỎ,"8,5 tỷ",91 m²,"93,41 tr/m²",2.0,2.0,"Phú Thượng, Tây Hồ"
"Bán cặp căn hộ 4PN/148m2 và căn 3PN/168m2 Udic Westlake, full nội thất đẹp ở được ngay. Giá 10 tỷ",10 tỷ,148 m²,"67,57 tr/m²",4.0,2.0,"Phú Thượng, Tây Hồ"
"Bán duplex 249-295m2 chung cư UDIC Westlake, thiết kế 5PN nhà nguyên bản giá rẻ 14.5 tỷ và 20 tỷ",Giá thỏa thuận,249 m²,,5.0,3.0,"Phú Thượng, Tây Hồ"
Căn góc chung cư Ecolife Tây Hồ - DT 128m2 - 3 ngủ - Giá 9.x tỷ - Slot ô tô riêng - Bể bơi - Ở ngay,10 tỷ,128 m²,"78,12 tr/m²",3.0,2.0,"Xuân La, Tây Hồ"
Giảm chào 200 triệu! Cần bán căn 3 ngủ - 100m2 - Xuân La - Tây Hồ - full đồ - giá 5.9 tỷ - ở ngay,"5,9 tỷ",110 m²,"53,64 tr/m²",3.0,2.0,"Xuân La, Tây Hồ"
Bán căn CC CT 36-ngõ 28-Xuân La-Tây Hồ. 2 ngủ+2vs. Chỉ: 6.1 tỷ(có thương lượng),"6,1 tỷ","76,3 m²","79,95 tr/m²",2.0,2.0,"Xuân La, Tây Hồ"
"Bán căn hộ studio, 30m2 tại Masteri Lakeside, 2,2 tỷ, Trâu Quỳ, Gia Lâm, Hà Nội","2,2 tỷ",30 m²,"73,33 tr/m²",1.0,1.0,"Gia Lâm, Hà Nội"
"D'. El Dorado 1, bán gấp căn 2PN, tầng cao, ban công ĐN, full nội thất, view trọn Hồ Tây","13,5 tỷ",96 m²,"140,62 tr/m²",2.0,2.0,"Phú Thượng, Tây Hồ"
"Bán căn hộ 3PN, ban công Đông Nam view Hồ Tây tại D. Le Roi Soleil chỉ từ 14.5 tỷ, nhận nhà ở ngay","14,5 tỷ",111 m²,"130,63 tr/m²",3.0,3.0,"Quảng An, Tây Hồ"
Chính chủ bán căn B2404: 222m2 view sông Hồng. Chung cư 59 Xuân Diệu. Sổ đỏ cầm tay 0905 956 ***,"30,5 tỷ",222 m²,"137,39 tr/m²",4.0,4.0,"Quảng An, Tây Hồ"
"Chính chủ cần bán gấp căn góc Hướng Đông Nam 3PN -98m2, Full đồ - Giá chỉ 7,35 tỷ. 0974 104 ***","7,35 tỷ",98 m²,75 tr/m²,3.0,2.0,"Phú Thượng, Tây Hồ"
"Bán Căn hộ chung cư Masteri Lakeside view hồ điều hoà 28,2ha, DK 2tỷ, 30m2,Trâu Quỳ,Gia Lâm, Hà Nội",Giá thỏa thuận,30 m²,,,,"Gia Lâm, Hà Nội"
"Bán căn CC 249 Thụy Khuê, T10 lô góc 154m2 mong muốn 11.1 tỷ","11,1 tỷ",154 m²,"72,08 tr/m²",3.0,2.0,"Thụy Khuê, Tây Hồ"
Mở bán chung cư Trích Sài - Tây Hồ - Hà Nội 1.35 tỷ - 1 tỷ 980 triệu,"1,4 tỷ",35 m²,40 tr/m²,2.0,1.0,"Bưởi, Tây Hồ"
"Bán Căn hộ 1PN, 36m2 tại D’. El Dorado, 3 tỷ, Tây Hồ, HN",3 tỷ,36 m²,"83,33 tr/m²",1.0,1.0,"Phú Thượng, Tây Hồ"
"Bán căn hộ HDI Tây Hồ Võ Chí Công, 160m2, 4 PN, căn góc, tầng cao, view trọn hồ, 20 tỷ",20 tỷ,160 m²,125 tr/m²,2.0,2.0,"Xuân La, Tây Hồ"
"Bán căn 3PN full nội thất + giá 12.5 tỷ + diện tích 111m2, 3 phòng ngủ, 3 vệ sinh + Hướng mát","12,5 tỷ",111 m²,"112,61 tr/m²",3.0,3.0,"Quảng An, Tây Hồ"
Căn góc 3PN 1 kho 161m2 view bể bơi - 14 tỷ bao phí cam kết còn hàng + Sunshine Golden River Tây Hồ,14 tỷ,161 m²,"86,96 tr/m²",3.0,3.0,"Phú Thượng, Tây Hồ"
Căn góc 4PN 3wc 211m2 view Sông Hồng - 24 tỷ Tầng Trung cao + Sunshine Golden River Tây Hồ,Giá thỏa thuận,211 m²,,4.0,2.0,"Phú Thượng, Tây Hồ"
Bán căn hộ Duplex 91m2 - 2PN - PentStudio - Tây Hồ - Hướng Tây Bắc - Giá hơn 7 tỷ,"7,5 tỷ",91 m²,"82,42 tr/m²",2.0,2.0,"Phú Thượng, Tây Hồ"
Bán căn hộ chung cư PentStudio - Tây Hồ - 76m2 - 2PN - view Hồ Tây lộng gió - Giá hơn 7 tỷ,"7,2 tỷ",76 m²,"94,74 tr/m²",2.0,2.0,"Phú Thượng, Tây Hồ"
Bán căn Queen 180m2 - 4PN - PentStudio - Tây Hồ - căn góc - giá hơn 16 tỷ,"16,5 tỷ",180 m²,"91,67 tr/m²",2.0,2.0,"Phú Thượng, Tây Hồ"
"Căn hộ suất ngoại giao, view trọn Hồ Tây CC Oriental Westlake, LH 0934 439 ***","7,85 tỷ",111 m²,"70,72 tr/m²",3.0,2.0,"Bưởi, Tây Hồ"
Bán căn 3 ngủ - 144.5m2 - Heritage West Lake - View hồ - Full đồ - Sổ lâu dài - Giá 28 tỷ,28 tỷ,"144,5 m²","193,77 tr/m²",3.0,3.0,"Phú Thượng, Tây Hồ"
"Bán căn Soho Heritage 1PN diện tích 58m2 giá chỉ 4,3 tỷ. LH: 0961 995 ***","4,3 tỷ",58 m²,"74,14 tr/m²",1.0,,"Phú Thượng, Tây Hồ"
Chuyển nhượng gấp quỹ căn hộ 02 phòng ngủ dự án 6th Element Liên hệ: 0358 589 ***,7 tỷ,87 m²,"80,46 tr/m²",2.0,2.0,"Xuân La, Tây Hồ"
"Hiếm! Bán căn hộ đập thông thành (168m2) 4PN, 3WC ở 6th Element, Xuân La, Tây Hồ, full option đẹp",Giá thỏa thuận,168 m²,,4.0,3.0,"Xuân La, Tây Hồ"
"Giao bán căn hộ 6th Element, tầng 22, 3PN 2VS (117m2) view hồ Starlake check Hồ Tây. LH 0961 925 ***",Giá thỏa thuận,117 m²,,3.0,2.0,"Xuân La, Tây Hồ"
"Bán Căn hộ chung cư Masteri Lakeside view hồ điều hoà 28,2ha, DK 2tỷ, 30m2,Trâu Quỳ,Gia Lâm, Hà Nội",Giá thỏa thuận,30 m²,,,,"Gia Lâm, Hà Nội"
"Tôi bán căn hộ CC tòa 249A Thụy Khuê, Tây Hồ, 145m, 3PN, nhà đẹp, 11.1 tỷ, LH A. Đức: 0981 545 ***","11,1 tỷ",145 m²,"76,55 tr/m²",3.0,2.0,"Thụy Khuê, Tây Hồ"
"Chính chủ bán căn hộ thô 146m2 tầng trung view Hồ Tây, giá 15tỷ tại D'.Le Roi Soleil 59 Xuân Diệu",15 tỷ,146 m²,"102,74 tr/m²",3.0,2.0,"Quảng An, Tây Hồ"
Tặng ngay 400 triệu khi mua căn hộ 3 ngủ dự án D'. Le Roi Soleil Tân Hoàng Minh 59 Xuân Diệu Tây Hồ,"14,45 tỷ",104 m²,"138,98 tr/m²",3.0,3.0,"Quảng An, Tây Hồ"
"Một căn 2 ngủ duy nhất 106.3m2 dự án D'.Le Roi Soleil 59 Xuân Diệu, Tây Hồ. Quà tặng xuân 300 triệu","14,1 tỷ","106,3 m²","132,64 tr/m²",2.0,,"Quảng An, Tây Hồ"
Cơ hội đầu tư GĐ1 booking dự kiến từ 50tr/m2 sở hữu CH cao cấp vị trí vàng BlueGem Tower Pháp Vân,Giá thỏa thuận,"84,7 m²",,3.0,2.0,"Thanh Trì, Hà Nội"
"Bán Căn Hộ Chung Cư Đẹp, Nhiều Tiện Ích tại Ciputra Hà Nội, 3,65 tỷ, 48m2","3,65 tỷ",48 m²,"76,04 tr/m²",1.0,1.0,"Phú Thượng, Tây Hồ"
"Bán trục 08 dự án Endless Skyline West Lake, view Hồ Tây. Liên hệ 0985 429 ***",Giá thỏa thuận,"92,6 m²",,2.0,2.0,"Phú Thượng, Tây Hồ"
Bán căn hộ 2PN+ view Hồ Tây full nội thất dự án Heritage Westlake Giá,14 tỷ,"94,7 m²","147,84 tr/m²",2.0,2.0,"Phú Thượng, Tây Hồ"
BÁN CĂN HỘ D EL. DORADO 2 - TÂY HỒ - 54M2 - 2PN - SỔ LÂU DÀI - GIÁ HƠN 5 TỶ,"5,1 tỷ",54 m²,"94,44 tr/m²",2.0,1.0,"Xuân La, Tây Hồ"
"(Bán gấp) căn hộ Ecolife Tây Hồ tòa A 106.9m2/3PN sẵn sổ đỏ, full đồ, view đẹp. LH 0946 827 ***","8,5 tỷ","106,9 m²","79,51 tr/m²",3.0,2.0,"Xuân La, Tây Hồ"
BÁN CĂN HỘ 87M2 - 2PN - GÓC - SỔ LÂU DÀI - D EL. DORADO 1 - TÂY HỒ - GIÁ HƠN 12 TỶ,"12,5 tỷ",87 m²,"143,68 tr/m²",2.0,2.0,"Phú Thượng, Tây Hồ"
61 triệu/m2 bán căn góc 3PN (duy nhất khu vực Tây Hồ - Ngoại Giao Đoàn) sổ 101m2 view ra Hồ Tây,"6,16 tỷ",101 m²,61 tr/m²,3.0,2.0,"Xuân La, Tây Hồ"
Quỹ căn chuyển nhượng tháng 2 chung cư D'. El Dorado Tây Hồ giá rẻ,"4,8 tỷ",58 m²,"82,76 tr/m²",2.0,1.0,"Phú Thượng, Tây Hồ"
"Bán CC 2PN 1VS tại D’. El Dorado II, 4,85 tỷ, 58m2","4,85 tỷ",58 m²,"83,62 tr/m²",2.0,1.0,"Xuân La, Tây Hồ"
"Bán căn hộ chung cư 182m2, 4PN, 3WC, 17,8 tỷ tại khu P2 Ciputra Tây Hồ, Hà Nội","17,8 tỷ",182 m²,"97,8 tr/m²",4.0,3.0,"Phú Thượng, Tây Hồ"
Duplex độc nhất đẹp nhất l2 mặt phố hàng hiệu view Hồ Tây,45 tỷ,305 m²,"147,54 tr/m²",,,"Thụy Khuê, Tây Hồ"
35ty - Bán Căn hộ DUPLEX chung cư H9tại KĐT Tây Hồ Tây - Starlake Hà Nội,35 tỷ,240 m²,"145,83 tr/m²",,,"Xuân La, Tây Hồ"
"Chính chủ cần bán gấp căn chung cư toà E Tân Hoàng Minh , Võ Chí Công Xuân La , Tây Hồ . DT :76m2",7 tỷ,76 m²,"92,1 tr/m²",2.0,2.0,"Xuân La, Tây Hồ"
"Bán căn hộ view đẹp 145m2, 3PN, 2WC tại Ciputra, Tây Hồ, Hà Nội, 11 tỷ VND",11 tỷ,145 m²,"75,86 tr/m²",3.0,2.0,"Phú Thượng, Tây Hồ"
Căn hộ đẹp cần bán nhanh tòa L2 Ciputra Hà Nội . LH 0972 362 ***,"9,8 tỷ",114 m²,"85,96 tr/m²",,,"Phú Thượng, Tây Hồ"
"Bán gấp căn hộ Duplex tại Sun Grand City - 69B Thụy Khuê, 170m2, 3PN giá chỉ 22tỷ LH: 0814 332 ***",Giá thỏa thuận,170 m²,,2.0,3.0,"Thụy Khuê, Tây Hồ"
"Bán Căn hộ chung cư Masteri Lakeside view hồ điều hoà 28,2ha, DK 2tỷ, 30m2,Trâu Quỳ,Gia Lâm, Hà Nội",Giá thỏa thuận,30 m²,,,,"Gia Lâm, Hà Nội"
"Bán căn hộ chung cư hàng hiếm tại Ciputra, giá thỏa thuận, 114 m2, 3PN, 2WC",Giá thỏa thuận,114 m²,,3.0,2.0,"Phú Thượng, Tây Hồ"
BÁN CĂN HỘ 141M2 - 3PN - BAN CÔNG 33M2 - SUNSHINE GOLDEN RIVER - CIPUTRA - GIÁ HƠN 12 TỶ - RẺ NHẤT,"12,5 tỷ",141 m²,"88,65 tr/m²",3.0,2.0,"Phú Thượng, Tây Hồ"
"Hot căn Penthouse 155m2 tại D'. El Dorado, giá 2x tỷ","27,5 tỷ",155 m²,"177,42 tr/m²",3.0,3.0,"Phú Thượng, Tây Hồ"
"Bán căn hộ 4PN, 3WC tại Ciputra Hà Nội, 10,8 tỷ, 153m2, giá cực chất, uy tín","10,8 tỷ",153 m²,"70,59 tr/m²",4.0,3.0,"Phú Thượng, Tây Hồ"
Cơ hội đầu tư GĐ1 booking dự kiến từ 50tr/m2 sở hữu CH cao cấp vị trí vàng BlueGem Tower Pháp Vân,Giá thỏa thuận,"84,7 m²",,3.0,2.0,"Thanh Trì, Hà Nội"
"Tổng hợp quỹ căn chuyển nhượng rẻ nhất sắp cấp sổ,nhận nhà ngay, không mất phí môi giới, có lốt ôtô",Giá thỏa thuận,73 m²,,3.0,2.0,"Phú Thượng, Tây Hồ"
"Hàng hót. Duy nhất căn 3PN chỉ 8.9 tỷ ban công view Hồ Tây, Full nội thất, nhận nhà ở ngay","8,9 tỷ",92 m²,"96,74 tr/m²",3.0,2.0,"Phú Thượng, Tây Hồ"
"Bán 3PN2WC 6th Element ban công Nam phù hợp khách hàng Đông Tứ Mệnh, sẵn sổ, full nội thất, tầng 22","11,9 tỷ",109 m²,"109,17 tr/m²",3.0,2.0,"Xuân La, Tây Hồ"
"6th Element 83m giá 7.9tỷ tốt nhất thị trường, liên hệ xem nhà 247, sẵn sổ, giao dịch ngay, tầng 2x","7,9 tỷ",83 m²,"95,18 tr/m²",2.0,2.0,"Xuân La, Tây Hồ"
Thiện chí bán - Căn góc view sông Hồng - 100m2 - CC Tây Hồ River View - Có lốt ô tô - Giá 6.3 tỷ,"6,3 tỷ",100 m²,63 tr/m²,3.0,2.0,"Phú Thượng, Tây Hồ"
"Cần bán gấp căn VIP dự án, vịew trọn sông Hồng, cầu Nhật Tân, tầng siêu đẹp",15 tỷ,140 m²,"107,14 tr/m²",3.0,3.0,"Phú Thượng, Tây Hồ"
"Rao thật! Bán căn góc 3n2vs 145m2 tòa P1 Ciputra nội thất xịn, giá cực rẻ 8,9 tỉ, sổ đỏ đầy đủ","8,9 tỷ",145 m²,"61,38 tr/m²",3.0,2.0,"Phú Thượng, Tây Hồ"
"Bán căn hộ 2 ngủ 50m2 phố Xuân Đỉnh, Tây Hồ giá 1.88 tỷ","1,89 tỷ",50 m²,"37,72 tr/m²",2.0,1.0,"Xuân La, Tây Hồ"
Chính chủ bán căn hộ 3 ngủ 141m2 dt đẹp phù hợp tài chính dự án Sunshine Golden River,"12,5 tỷ",141 m²,"88,65 tr/m²",,,"Phú Thượng, Tây Hồ"
Chính chủ cần bán căn hộ chung cư 6th Element tầng trung 115m2 tặng full nội thất lô góc giá 13 tỷ,13 tỷ,115 m²,"113,04 tr/m²",3.0,2.0,"Xuân La, Tây Hồ"
"Chính chủ cần tiền bán gấp căn 1 ngủ dự án Soho Heritage Westlake, giá 4.6 tỷ","4,6 tỷ",58 m²,"79,31 tr/m²",1.0,1.0,"Phú Thượng, Tây Hồ"
"Chính chủ bán CH Sunshine Riverside - 3 phòng ngủ + 3WC + 2 ban công, view không tâm linh, full đồ","7,25 tỷ","96,6 m²","75,05 tr/m²",3.0,3.0,"Phú Thượng, Tây Hồ"
"Bán căn duplex 231m2 tại KĐT Tây Hồ Tây - Starlake Hà Nội, chỉ với giá siêu hời 35 tỷ VND",35 tỷ,231 m²,"151,51 tr/m²",,,"Xuân La, Tây Hồ"
"BÁN CĂN HỘ TÒA CT13A CIPUTRA KĐT NAM THĂNG LONG, MẶT ĐƯỜNG VÕ CHÍ CÔNG, TÂY HỒ.","4,15 tỷ",61 m²,"68,03 tr/m²",2.0,2.0,"Phú Thượng, Tây Hồ"
Bán nhanh căn Studio - 34m2 - Full đồ tại E2 D'. El Dorado Tây Hồ - View Hồ Tây. LH: 0974 104 ***,3 tỷ,34 m²,"88,24 tr/m²",1.0,1.0,"Phú Thượng, Tây Hồ"
Cần bán nhanh căn 3 ngủ chung cư udic West lake view lotte tây hồ giá tốt nhất .0979 343 ***,Giá thỏa thuận,126 m²,,3.0,2.0,"Phú Thượng, Tây Hồ"
Cơ hội đầu tư GĐ1 booking dự kiến từ 50tr/m2 sở hữu CH cao cấp vị trí vàng BlueGem Tower Pháp Vân,Giá thỏa thuận,"84,7 m²",,3.0,2.0,"Thanh Trì, Hà Nội"
Chính chủ bán căn 3PN/126m2 - 8.650 tỷ view Lotte Mall Tây Hồ - BC Đông Nam/ LH: 0986 558 ***,"8,65 tỷ",126 m²,"68,65 tr/m²",3.0,2.0,"Phú Thượng, Tây Hồ"
Căn hộ tầng cao 182m2 tòa P2 Ciputra tìm chủ mới,"17,5 tỷ",182 m²,"96,15 tr/m²",3.0,3.0,"Phú Thượng, Tây Hồ"
Căn hộ view sân golf cần tìm chủ mới ngày đầu xuân,Giá thỏa thuận,182 m²,,4.0,3.0,"Phú Thượng, Tây Hồ"
"HOT ! Chính chủ cần bán căn góc Udic Westlake 3PN/126m2/8,x tỷ, Nguyên bản CDT, CK giá tốt nhất",Giá thỏa thuận,126 m²,,3.0,2.0,"Phú Thượng, Tây Hồ"
"Bán Căn hộ chung cư Masteri Lakeside view hồ điều hoà 28,2ha, DK 2tỷ, 30m2,Trâu Quỳ,Gia Lâm, Hà Nội",Giá thỏa thuận,30 m²,,,,"Gia Lâm, Hà Nội"
Bán căn 4PN 4WC 223m2 view Hồ Tây D.Le Roi Soleil 59 Xuân Diệu giá trực tiếp từ CĐT,30 tỷ,223 m²,"134,53 tr/m²",4.0,4.0,"Quảng An, Tây Hồ"
Chính chủ cần bán căn 2 ngủ 70m2 đủ đồ đẹp sở hữu lâu dài tại El Dorado giá nhỉnh 6tỷ.LH 0978 073 ***,Giá thỏa thuận,70 m²,,2.0,2.0,"Phú Thượng, Tây Hồ"
"Chính chủ cần chuyển nhượng căn chung cư 109.5 m2, 3 mặt thoáng tòa A5 ngõ 28 Xuân La","6,1 tỷ",110 m²,"55,46 tr/m²",3.0,2.0,"Xuân La, Tây Hồ"
"Quỹ độc quyền Tây Hồ River View CH 07(59m), 08(62m), 03(75m), 06(86m), 05(92 m) & 02(99m)",Giá thỏa thuận,59 m²,,,,"Phú Thượng, Tây Hồ"
Chính chủ cần bán nhanh căn 145m2 hướng view trực diện Hồ Tây tại Heritage Westlake giá nét 23 tỷ,23 tỷ,145 m²,"158,62 tr/m²",,,"Phú Thượng, Tây Hồ"
Udic Westlake căn góc 3PN/168m2 hướng view Hồ Tây giá nhỉnh 11 tỷ,Giá thỏa thuận,168 m²,,3.0,1.0,"Phú Thượng, Tây Hồ"
Chính chủ gửi bán căn hộ 3PN tầng đẹp view ngắm Hồ Tây lộng gió giá 8x tỷ. LH: 0983 038 ***,8 tỷ,102 m²,"78,43 tr/m²",3.0,2.0,"Xuân La, Tây Hồ"
"Bán nhanh căn 3 ngủ, 5,350 tỷ view Ciputra, bao tất cả phí, full NT nhà mới vào ở luôn, quận Tây Hồ","5,35 tỷ",92 m²,"58,15 tr/m²",3.0,2.0,"Phú Thượng, Tây Hồ"
"Bán căn góc 3 ngủ, 5,6 tỷ bao phí, view sông Hồng và Ciputra, nhận nhà ở ngay. Full NT Q. Tây Hồ","5,6 tỷ","91,97 m²","60,89 tr/m²",3.0,2.0,"Phú Thượng, Tây Hồ"
GÀ ĐẺ TRỨNG VÀNG-DÒNG TIỀN 100 TR/THÁNG - CÁCH MẶT PHỐ 60m -ÔTÔ 25m - THÔNG SỐ LÝ TƯỞNG - SỔ NỞ HẬU,20 tỷ,85 m²,"235,29 tr/m²",25.0,25.0,"Bưởi, Tây Hồ"
